iter	MultiClass
196	0.03078157898
197	0.03062670235
198	0.03038073775
199	0.03018710406
200	0.02999002339
201	0.0298046072
202	0.02959665968
203	0.0294360999
204	0.02926807887
205	0.02908405642
206	0.02891927814
207	0.02875340659
208	0.02857903875
209	0.02840888869
210	0.02824794833
211	0.02809549673
212	0.02795951324
213	0.02776632267
214	0.02762829901
215	0.02746385497
216	0.02732405854
217	0.0271404012
218	0.02700133807
219	0.02686783724
220	0.02671325223
221	0.02657243552
222	0.02642599603
223	0.02631938286
224	0.0261893816
225	0.02603666582
226	0.02589044151
227	0.02575336165
228	0.02557210812
229	0.02541709643
230	0.02527385862
231	0.02513713398
232	0.02499591286
233	0.02490447244
234	0.0247834746
235	0.02466575411
236	0.02454433966
237	0.02443073279
238	0.02431468144
239	0.02418267598
240	0.02408762845
241	0.02395881706
242	0.02383891543
243	0.02371760323
244	0.02359493297
245	0.02348129414
246	0.02336192181
247	0.02324165858
248	0.02310599894
249	0.02299327813
250	0.02284948306
251	0.02274219756
252	0.02262665543
253	0.02250397517
254	0.0223966372
255	0.02230588658
256	0.0222040049
257	0.02209926558
258	0.02198900448
259	0.02188752459
260	0.02179085591
261	0.02167703609
262	0.02157397449
263	0.02149891409
264	0.02138250773
265	0.02126230571
266	0.02115732027
267	0.02106151968
268	0.02097902633
269	0.02088984058
270	0.02078914645
271	0.02068024543
272	0.02060312517
273	0.02051497494
274	0.02042510636
275	0.02035225401
276	0.02025644587
277	0.02017526483
278	0.02010999327
279	0.02003766884
280	0.01993049822
281	0.01984477559
282	0.01974027235
283	0.01964962299
284	0.01954352148
285	0.01947218544
286	0.01939257037
287	0.0193100981
288	0.01922845536
289	0.01912915659
290	0.01903082692
291	0.01896299575
292	0.01888334986
293	0.01880234707
294	0.01871841776
295	0.01863669969
296	0.01855565023
297	0.01847958986
298	0.01841752702
299	0.01835784774
300	0.01828057058
301	0.01819658536
302	0.01813257636
303	0.01804219694
304	0.01796609791
305	0.01788058202
306	0.01780807825
307	0.01773518821
308	0.0176723679
309	0.01758795669
310	0.01751180636
311	0.0174327655
312	0.01737350661
313	0.01730426984
314	0.01722854094
315	0.01716278844
316	0.01710232344
317	0.01703018469
318	0.0169714023
319	0.01690632871
320	0.016839302
321	0.01677509225
322	0.01672166528
323	0.01667774868
324	0.01660302161
325	0.01654481641
326	0.01648887644
327	0.01643375979
328	0.01638065276
329	0.01631187245
330	0.01625378909
331	0.01620308319
332	0.0161380372
333	0.01608463225
334	0.0160259292
335	0.01596390746
336	0.01589935912
337	0.01583990572
338	0.01578620042
339	0.01572978769
340	0.01566772095
341	0.01561651723
342	0.01557536361
343	0.01553304313
344	0.01548734694
345	0.01544679037
346	0.01540678398
347	0.01536458663
348	0.01531577619
349	0.01526595514
350	0.01522262268
351	0.01516076939
352	0.01511754248
353	0.01507838112
354	0.01503232684
355	0.01498034917
356	0.01493653783
357	0.01489560166
358	0.0148477751
359	0.0148099857
360	0.01475034922
361	0.01469865538
362	0.01464609893
363	0.01459661084
364	0.01454758759
365	0.01449774397
366	0.01444632545
367	0.01439698681
368	0.01435359101
369	0.01431869338
370	0.01427766254
371	0.01422707179
372	0.01418997697
373	0.01414357335
374	0.0141056066
375	0.01405589376
376	0.01401655002
377	0.01397486314
378	0.01393337014
379	0.01388596093
380	0.01384460184
381	0.0138040223
382	0.01376466766
383	0.01372521848
384	0.01369229547
385	0.0136440809
386	0.01360073312
387	0.01355575702
388	0.0135115608
389	0.01346721606
390	0.01342596753
391	0.01340157937
392	0.01336790863
393	0.01332554243
394	0.01328068793
395	0.01324146971
396	0.01320876797
397	0.01316931555
398	0.01313395386
399	0.01309840877
400	0.01305227667
401	0.01302299747
402	0.01299227802
403	0.01296098216
404	0.0129239441
405	0.01288011207
406	0.01284434721
407	0.01281631913
408	0.01278460095
409	0.01274720222
410	0.01270869874
411	0.01267809591
412	0.01264995639
413	0.01260892377
414	0.01257421429
415	0.01253071494
416	0.0125059845
417	0.01247153841
418	0.01244270492
419	0.01240200213
420	0.0123777833
421	0.01234527531
422	0.01230731464
423	0.01227069471
424	0.01223835187
425	0.01221052581
426	0.01217599969
427	0.01214596758
428	0.01211602598
429	0.01207348519
430	0.01204380498
431	0.01201376143
432	0.01197654791
433	0.01194728678
434	0.01191563385
435	0.01188155194
436	0.01184349918
437	0.01182007129
438	0.01178729689
439	0.01175562861
440	0.0117209943
441	0.01168767427
442	0.0116485492
443	0.01162099193
444	0.011595078
445	0.01156444759
446	0.01153575707
447	0.01151187235
448	0.01148596847
449	0.01145688506
450	0.01143063034
451	0.01140045452
452	0.01137361054
453	0.01134389029
454	0.01132223517
455	0.01130042444
456	0.01126420272
457	0.01124455721
458	0.01121323623
459	0.011186145
460	0.01115167978
461	0.01112361522
462	0.0110900435
463	0.01105821238
464	0.01103332766
465	0.01099957476
466	0.01097205003
467	0.01094803906
468	0.0109234484
469	0.01089747881
470	0.01086380521
471	0.01083974032
472	0.0108154385
473	0.01078239283
474	0.01075549487
475	0.01073446027
476	0.01070719598
477	0.0106760783
478	0.0106486098
479	0.01062664046
480	0.01060409407
481	0.01057765901
482	0.01055114232
483	0.01052880369
484	0.01049478055
485	0.01046782654
486	0.01044605999
487	0.01041879293
488	0.01039647394
489	0.0103757959
490	0.01035470032
491	0.0103307859
492	0.01030656116
493	0.01027721459
494	0.01025277893
495	0.01022425683
496	0.01019784719
497	0.01017611327
498	0.01015592149
499	0.01012946253
500	0.01010255254
501	0.01008003998
502	0.01005666362
503	0.01003477165
504	0.0100067607
505	0.009981219665
506	0.009962249754
507	0.009943830238
508	0.009920511823
509	0.009898435667
510	0.009874840979
511	0.009855266072
512	0.009837763825
513	0.009819229258
514	0.009794838737
515	0.009769275253
516	0.009749924494
517	0.009729612664
518	0.0097106136
519	0.009686810354
520	0.009666823284
521	0.009641736817
522	0.009624940011
523	0.009604543025
524	0.009580601812
525	0.009555061445
526	0.009535540518
527	0.009516645653
528	0.009499156722
529	0.00947839351
530	0.009456890073
531	0.009438242323
532	0.009417788013
533	0.009396862175
534	0.009377998628
535	0.009361303536
536	0.009344718213
537	0.009323359375
538	0.009304806745
539	0.009283724195
540	0.009263136928
541	0.009244082868
542	0.009224671668
543	0.009205796275
544	0.009187975375
545	0.009164408644
546	0.009144870815
547	0.009128300736
548	0.009111811952
549	0.009091185242
550	0.009073134171
551	0.009049756514
552	0.009035308179
553	0.009020732099
554	0.009004902626
555	0.008984218308
556	0.008969648582
557	0.008951077326
558	0.008933000864
559	0.008915873966
560	0.00890143009
561	0.008885261224
562	0.008864275442
563	0.008850027665
564	0.008832963598
565	0.008818335137
566	0.008801095971
567	0.008779413327
568	0.008760911466
569	0.008743349356
570	0.008728051084
571	0.008710324217
572	0.008692366822
573	0.008676336122
574	0.008661756946
575	0.008644093493
576	0.008631173006
577	0.00861202448
578	0.008596768121
579	0.008580531805
580	0.008562830127
581	0.008545153213
582	0.008530862898
583	0.008511456909
584	0.008492771551
585	0.008473074367
586	0.008458425088
587	0.008440941498
588	0.008422390476
589	0.00840611317
590	0.008386449969
591	0.008374444861
592	0.008358566536
593	0.008341435326
594	0.008327799834
595	0.008310277366
596	0.008294477742
597	0.008279209736
598	0.008265860254
599	0.008246398509
600	0.008232622017
601	0.008215678668
602	0.008202148068
603	0.008187879883
604	0.008175140411
605	0.008162016098
606	0.008147269971
607	0.008131626046
608	0.008117385646
609	0.008099358142
610	0.00808554463
611	0.008071913102
612	0.008058798219
613	0.008043701862
614	0.008027382207
615	0.008012368945
616	0.007999718455
617	0.00798648896
618	0.007970557553
619	0.007955046102
620	0.007941974769
621	0.007926668459
622	0.007912420143
623	0.007898877732
624	0.007883420286
625	0.007871374719
626	0.007855873993
627	0.007843792132
628	0.007829234128
629	0.007813573393
630	0.007801209477
631	0.007785268244
632	0.007773321442
633	0.007758911444
634	0.007746917025
635	0.007732096816
636	0.007720125165
637	0.007708022842
638	0.007696091943
639	0.007682941547
640	0.007672243603
641	0.007659653831
642	0.007647807681
643	0.007631837668
644	0.007620121319
645	0.007610026658
646	0.007597027714
647	0.00758378482
648	0.007570490718
649	0.007557286163
650	0.007546441308
651	0.007532028358
652	0.00751560355
653	0.007501501966
654	0.007490104696
655	0.007478336871
656	0.007461517007
657	0.00744535871
658	0.007435596018
659	0.007423632602
660	0.007408367316
661	0.007391864797
662	0.007381700423
663	0.007369979139
664	0.007357444182
665	0.00734646487
666	0.007334203384
667	0.007321642857
668	0.007308688029
669	0.007294946978
670	0.007281701318
671	0.007267279902
672	0.00725832756
673	0.007248709491
674	0.007235951286
675	0.007221858391
676	0.007209201444
677	0.007199113655
678	0.007185724816
679	0.007170906662
680	0.007160045837
681	0.007148639332
682	0.007135639068
683	0.007119989553
684	0.007107479636
685	0.007100038996
686	0.007088078939
687	0.007078841683
688	0.007069357285
689	0.007055808701
690	0.007045833962
691	0.007034907527
692	0.007023504569
693	0.00701061289
694	0.007000742082
695	0.006989434523
696	0.006979532266
697	0.006967758153
698	0.006956681006
699	0.006945517919
700	0.00693534533
701	0.006925502791
702	0.006914187109
703	0.006902253214
704	0.006890318207
705	0.006877313791
706	0.006865471807
707	0.006853228814
708	0.006842344906
709	0.006830962418
710	0.006820270751
711	0.006810332324
712	0.006799525085
713	0.00678891189
714	0.00677685134
715	0.006765089953
716	0.006754801541
717	0.006745852619
718	0.006733366291
719	0.006722359931
720	0.00671355208
721	0.006703696632
722	0.006695150551
723	0.00668714345
724	0.006677874414
725	0.006667699311
726	0.006656542896
727	0.006644298826
728	0.006634736369
729	0.006624996079
730	0.006615571857
731	0.006607125335
732	0.006599173129
733	0.006589872576
734	0.006581122118
735	0.006570239873
736	0.006560921021
737	0.006550736115
738	0.006541482698
739	0.006533572172
740	0.006526043324
741	0.006516611414
742	0.006506782937
743	0.006496933484
744	0.006487514691
745	0.006476663064
746	0.006467645642
747	0.006459455497
748	0.006450576925
749	0.006441269881
750	0.006432342862
751	0.006422858333
752	0.006411729999
753	0.006401908836
754	0.006391576132
755	0.006380697711
756	0.006371841049
757	0.006360311982
758	0.006351737041
759	0.006342097932
760	0.006333962177
761	0.006326125513
762	0.006316235231
763	0.00630858938
764	0.006301097158
765	0.006293018412
766	0.00628421984
767	0.006273744522
768	0.006266218731
769	0.006257498308
770	0.006247835426
771	0.006238563613
772	0.006230579859
773	0.006222271565
774	0.006211853426
775	0.00620255241
776	0.006194929173
777	0.006185069765
778	0.006176005606
779	0.006164446409
780	0.006157653354
781	0.006147876003
782	0.006140613143
783	0.006132182625
784	0.006124067994
785	0.006113794962
786	0.006106326398
787	0.006097650215
788	0.006089438695
789	0.006079541069
790	0.006072571415
791	0.006065174008
792	0.006058527927
793	0.006048907763
794	0.006041088381
795	0.006032460232
796	0.006025878461
797	0.006019258945
798	0.006009912025
799	0.006001114415
800	0.005993481227
801	0.005986058113
802	0.005978432476
803	0.005968344422
804	0.005960967759
805	0.005952294506
806	0.005943662273
807	0.005934905556
808	0.00592751141
809	0.005918430603
810	0.005911891622
811	0.005902963756
812	0.005895686029
813	0.005886120819
814	0.005877794601
815	0.005869682813
816	0.005862113059
817	0.005855744152
818	0.005847230905
819	0.005840079712
820	0.005832203729
821	0.005823281521
822	0.005814703649
823	0.005807184775
824	0.005798760442
825	0.005790767237
826	0.005782314233
827	0.005773943646
828	0.005766771306
829	0.005757151403
830	0.005750907719
831	0.005745137606
832	0.005738976601
833	0.005730504444
834	0.005723460053
835	0.005714599604
836	0.005708307226
837	0.005699440553
838	0.005689568439
839	0.005683147531
840	0.005674362791
841	0.005667609876
842	0.005659424183
843	0.00565032768
844	0.005644017557
845	0.005636650824
846	0.005630424564
847	0.005623732242
848	0.005616584176
849	0.005609984843
850	0.00560440402
851	0.005598172958
852	0.005592615134
853	0.00558548997
854	0.00557881638
855	0.005572194662
856	0.005566346705
857	0.005559567599
858	0.005552534093
859	0.005546131119
860	0.005538127627
861	0.005531582984
862	0.005524281734
863	0.005517185915
864	0.005512308431
865	0.005506388566
866	0.005500036216
867	0.005493339674
868	0.005484605646
869	0.005477195959
870	0.005470384657
871	0.005464379113
872	0.0054584648
873	0.0054499306
874	0.005444670476
875	0.005439044888
876	0.005432973737
877	0.005427764635
878	0.005422126172
879	0.005416101474
880	0.00541075198
881	0.005405092635
882	0.005398843009
883	0.005391883395
884	0.005385402038
885	0.005379739916
886	0.005372653404
887	0.005366488989
888	0.005359125715
889	0.00535352905
890	0.005346301516
891	0.005341059195
892	0.005335499054
893	0.005328027171
894	0.005320675234
895	0.005314620566
896	0.005307733756
897	0.005302322984
898	0.005296995469
899	0.00529028261
900	0.005282938025
901	0.005276633675
902	0.005271381502
903	0.005265373934
904	0.005258283263
905	0.00525265899
906	0.005245566489
907	0.005239703236
908	0.005234671066
909	0.005229105969
910	0.00522229082
911	0.005216382503
912	0.005211765411
913	0.005206201273
914	0.005198909232
915	0.005193093901
916	0.005188158937
917	0.005182529059
918	0.005177478377
919	0.005170661501
920	0.005163434709
921	0.005157464479
922	0.005150585116
923	0.005144737633
924	0.005138377246
925	0.005131546857
926	0.005124592691
927	0.005118019106
928	0.005110529054
929	0.005106034849
930	0.005100440781
931	0.00509585497
932	0.005090512963
933	0.00508435557
934	0.005078835168
935	0.005071682639
936	0.005065776899
937	0.005060034156
938	0.005054300865
939	0.005049398146
940	0.005042806111
941	0.005037625179
942	0.005031607307
943	0.005024672244
944	0.005018935242
945	0.005013748491
946	0.005008630327
947	0.005003479135
948	0.00499651896
949	0.004990430804
950	0.004984468637
951	0.004979277519
952	0.00497346541
953	0.004967413382
954	0.004960737448
955	0.004956511443
956	0.004952093477
957	0.004947160987
958	0.004941509212
959	0.004935590539
960	0.004929141245
961	0.004923650567
962	0.004919086586
963	0.004914972942
964	0.004909117839
965	0.004903632219
966	0.004898743217
967	0.004893886976
968	0.004889328914
969	0.004884671636
970	0.004879254937
971	0.004872429246
972	0.004866842596
973	0.004861000044
974	0.004855780948
975	0.004850324464
976	0.004844566769
977	0.004838877847
978	0.004833602621
979	0.004827885816
980	0.004823173305
981	0.00481713469
982	0.004812456964
983	0.004807937762
984	0.004802530633
985	0.004796549058
986	0.00479242264
987	0.004787138009
988	0.004781584368
989	0.004776278921
990	0.004771520698
991	0.004766326526
992	0.004760058829
993	0.004753136394
994	0.004747704925
995	0.004741899932
996	0.004737350205
997	0.004731651815
998	0.004726228716
999	0.00472250486
